KOI Name,Predicted Disposition,Probability,Period (days),T0 (BJD-2454833),Duration (hr),Impact,R_p/R*,Kepler ID
K07884.01,FALSE POSITIVE,0.40743107,0.70965042,131.97695,1.318,0.145,0.013999999999999999,8391983
K04466.01,FALSE POSITIVE,0.4073724,154.67436899999996,177.3621,9.35,0.777,0.021,7272132
K02573.01,FALSE POSITIVE,0.40726745,1.347512632,132.127858,1.9817,1.252,0.313,8256453
K07144.01,FALSE POSITIVE,0.4069014,0.8399071579999999,131.69426,1.0190000000000001,0.23,0.01,9203154
K07673.01,FALSE POSITIVE,0.4067742,80.76989300000002,188.5556,4.2,0.158,0.01,3852872
K02835.01,FALSE POSITIVE,0.40676725,6.30922043,133.99677,1.3251,0.11800000000000001,0.024,5436338
K01747.01,FALSE POSITIVE,0.40671766,20.55848388,133.00401000000002,1.449,1.334,0.361,7032421
K08259.01,FALSE POSITIVE,0.40642792,402.27493,369.6734,15.67,0.6679999999999999,0.017,5956171
K04797.01,FALSE POSITIVE,0.40591457,9.97202023,137.71181,1.425,0.401,0.017,7771181
K02014.01,FALSE POSITIVE,0.4058891,2.466070972,132.32097,1.9559,1.2229999999999999,0.252,6707908
K07106.01,FALSE POSITIVE,0.4058139,5.01880305,132.25191,1.8230000000000002,0.172,0.009000000000000001,8881169
K02066.01,FALSE POSITIVE,0.40567762,147.97391000000005,263.08561000000003,6.854,0.034,0.032,3239671
K02764.01,FALSE POSITIVE,0.405661,2.252976718,132.23957,1.7131,0.157,0.02,10073672
K00331.02,FALSE POSITIVE,0.40542,10.52286678,137.78843999999998,1.911,1.12,0.132,10285631
K02174.01,FALSE POSITIVE,0.40538028,6.69332825,137.70324,2.311,0.9520000000000001,0.035,8261920
K06103.02,FALSE POSITIVE,0.40509585,122.8054416,179.31732,2.6630000000000003,1.3459999999999999,0.361,3634051
K04861.01,FALSE POSITIVE,0.4050764,29.1206519,138.4718,2.89,0.195,0.019,6425597
K07400.01,FALSE POSITIVE,0.40491787,4.15736472,132.85855,2.217,0.226,0.013000000000000001,11019739
K04815.01,FALSE POSITIVE,0.4048529000000001,18.3721835,149.4627,3.738,0.78,0.012,7287677
K04700.01,FALSE POSITIVE,0.40457714,3.83488354,135.08701000000002,2.026,0.242,0.013999999999999999,9413156
K02942.02,FALSE POSITIVE,0.40456194,24.2758992,152.43133,4.59,0.441,0.025,4385148
K08000.01,FALSE POSITIVE,0.40403664,225.48805,224.2023,19.46,0.8170000000000001,0.02,10331279
K03371.01,FALSE POSITIVE,0.4040346,58.126377500000004,163.11687,4.018,0.016,0.015,11125797
K04957.02,FALSE POSITIVE,0.40390962,4.98792404,133.6552,1.618,0.069,0.017,2861126
K07354.01,FALSE POSITIVE,0.4036198,43.2675604,136.4574,8.331,0.818,0.009000000000000001,10659624
K00255.02,FALSE POSITIVE,0.4033916,13.6032081,140.3975,2.592,0.777,0.013000000000000001,7021681
K04587.01,FALSE POSITIVE,0.40287733,6.36283414,131.8069,3.752,0.141,0.012,5687700
K02572.01,FALSE POSITIVE,0.40255585,6.37705295,136.91384,1.949,0.23399999999999999,0.02,7501646
K02009.01,FALSE POSITIVE,0.40249985,86.74908069999998,170.29281,9.179,0.003,0.021,2449431
K03022.01,FALSE POSITIVE,0.40241307,2.76263737,132.99573999999998,1.821,0.46,0.013000000000000001,11618601
K01681.01,FALSE POSITIVE,0.40154362,6.93910337,138.33927,2.977,0.966,0.031,5531953
K05150.01,FALSE POSITIVE,0.39953393,26.524553000000004,156.16783999999996,2.359,0.218,0.012,5289857
K06104.01,FALSE POSITIVE,0.39918292,16.2480865,143.96708,8.232000000000001,0.9279999999999999,0.024,3761319
K03048.01,FALSE POSITIVE,0.39913967,4.73292061,131.579,1.746,0.121,0.011000000000000001,9714550
K02158.01,FALSE POSITIVE,0.39912435,4.5620407,132.64295,2.8521,0.925,0.01,5211199
K02083.01,FALSE POSITIVE,0.3988284,7.72085047,136.563,1.8264,0.963,0.02,7097965
K02512.01,FALSE POSITIVE,0.3987237,15.92108138,147.0537,1.5443,0.972,0.035,9574158
K04153.01,FALSE POSITIVE,0.3983167,4.62602867,134.68092,0.643,0.7390000000000001,0.019,8439323
K05800.01,FALSE POSITIVE,0.3980825,11.006795,135.9925,5.112,0.66,0.012,10525077
K06301.01,FALSE POSITIVE,0.39769658,50.27192700000001,160.466,6.0729999999999995,0.205,0.022000000000000002,2994092
K03384.01,FALSE POSITIVE,0.39768425,10.54841329,139.06402,1.8719999999999999,1.0170000000000001,0.033,8644365
K05964.01,FALSE POSITIVE,0.39742517,32.033211,146.8143,5.289,0.006999999999999999,0.008,12300524
K08280.01,FALSE POSITIVE,0.39734995,66.67305,161.59,6.381,0.415,0.02,9159288
K04859.01,FALSE POSITIVE,0.39733025,7.5019743000000005,135.0995,2.582,0.442,0.013999999999999999,7094944
K04666.01,FALSE POSITIVE,0.39705297,12.401926300000001,141.1769,4.043,0.924,0.016,11337012
K04647.02,FALSE POSITIVE,0.39642793,12.008552,141.7017,4.613,0.9009999999999999,0.01,9947653
K03061.01,FALSE POSITIVE,0.39631796,7.32851947,132.12857,1.2109999999999999,0.983,0.024,4857058
K02779.01,FALSE POSITIVE,0.39608204,34.4585495,147.82493,7.434,0.626,0.02,11874577
K03114.01,FALSE POSITIVE,0.39591247,7.49133777,135.31257,6.315,0.013000000000000001,0.005,9288237
K02871.01,FALSE POSITIVE,0.39576975,12.0999065,143.04424,3.5580000000000003,0.14,0.012,10793172
K02445.01,FALSE POSITIVE,0.3954089000000001,47.365932799999996,175.0355,7.9289999999999985,1.085,0.122,6516185
K07795.01,FALSE POSITIVE,0.3953218,5.44085762,134.29408,2.119,0.735,0.012,6887030
K04550.01,FALSE POSITIVE,0.3952488,140.25194299999998,175.137,6.5760000000000005,0.32299999999999995,0.021,5977470
K05932.01,FALSE POSITIVE,0.39491427,355.86134,358.0075,23.39,0.003,0.032,11803074
K04827.01,FALSE POSITIVE,0.39452362,31.1920226,153.83296,2.8489999999999998,0.11,0.019,5651846
K03344.01,FALSE POSITIVE,0.3942183,11.6044881,139.05603,3.409,0.11800000000000001,0.015,11810124
K02398.01,FALSE POSITIVE,0.3940022,1.1690105259999999,131.738567,1.1717,1.13,0.14400000000000002,6199056
K03034.01,FALSE POSITIVE,0.39399835,31.0209175,138.01478999999998,2.012,0.8809999999999999,0.032,2973386
K03078.01,FALSE POSITIVE,0.39353168,2.98618134,133.46926000000002,2.969,0.249,0.01,8430964
K02833.01,FALSE POSITIVE,0.39320788,1.791877025,132.8762,1.166,0.40299999999999997,0.006,9109857
K02712.01,FALSE POSITIVE,0.39314848,7.50790041,138.7047,5.646,0.795,0.012,11098013
K04588.01,FALSE POSITIVE,0.39235765,7.53737498,135.80956,3.966,0.225,0.006,8806985
K04626.01,FALSE POSITIVE,0.3920299,91.95723000000001,183.0248,10.470999999999998,0.015,0.016,3539231
K04699.01,FALSE POSITIVE,0.39186478,3.07714195,133.4849,3.571,0.983,0.006999999999999999,7891294
K02581.01,FALSE POSITIVE,0.39054435,12.7372371,136.0162,3.358,0.364,0.009000000000000001,11818872
K03503.01,FALSE POSITIVE,0.38977408,21.1876185,148.8101,3.69,0.777,0.008,6368175
K02768.03,FALSE POSITIVE,0.38961828,11.83271013,137.5928634,6.152,0.5479999999999999,0.012,9008737
K02775.01,FALSE POSITIVE,0.38955337,17.57704569,137.73116000000002,2.022,1.25,0.27699999999999997,6346809
K03367.01,FALSE POSITIVE,0.3890441,25.373654300000002,151.8667,2.6189999999999998,0.265,0.018000000000000002,10935993
K01082.01,FALSE POSITIVE,0.38857812,6.50327035,135.26657,2.591,0.08,0.018000000000000002,10141900
K05284.01,FALSE POSITIVE,0.38857013,389.316341,351.36048999999997,5.49,1.202,0.264,6443093
K04421.01,FALSE POSITIVE,0.3883399,4.72693131,135.2927,4.0360000000000005,0.065,0.005,9836563
K07986.01,FALSE POSITIVE,0.3878839000000001,1.73984941,133.00127,3.114,0.043,0.006,10128825
K07735.01,FALSE POSITIVE,0.3876602,382.30306,356.7308,8.83,0.597,0.013999999999999999,5687986
K01590.01,FALSE POSITIVE,0.385411,12.89006728,201.22988999999998,3.555,0.08199999999999999,0.022000000000000002,5542466
K06217.01,FALSE POSITIVE,0.38496518,7.7016694,134.2294,10.898,0.01,0.011000000000000001,10200627
K07679.01,FALSE POSITIVE,0.3846107,1.8679942999999999,133.22986,1.087,0.17300000000000001,0.008,4054784
K05040.01,FALSE POSITIVE,0.38437495,29.60942630000001,141.2485,2.71,0.7190000000000001,0.015,4135912
K05943.01,FALSE POSITIVE,0.38430074,27.202067200000002,151.86606,1.811,0.223,0.012,11923213
K03271.01,FALSE POSITIVE,0.3837829,19.548966600000004,149.78882,1.78,0.83,0.024,7285757
K01085.01,FALSE POSITIVE,0.3837291,7.71790675,139.15725,1.84,0.11199999999999999,0.016,10118816
K03909.01,FALSE POSITIVE,0.38347268,247.891041,133.92838,18.363,0.002,0.027999999999999997,5966810
K04904.01,FALSE POSITIVE,0.38342813,3.5944891000000005,132.36207,2.557,0.040999999999999995,0.009000000000000001,8803757
K04840.01,FALSE POSITIVE,0.3833252,10.4716194,136.2877,4.512,0.184,0.01,6665860
K03470.01,FALSE POSITIVE,0.38310027,15.061783499999999,140.1111,6.31,0.114,0.013000000000000001,9995771
K06960.01,FALSE POSITIVE,0.3829096,4.88698386,132.8804,1.127,0.6609999999999999,0.011000000000000001,8091197
K08048.01,FALSE POSITIVE,0.3825928,379.67276,445.9701,9.662,0.302,0.015,11296205
K03267.01,FALSE POSITIVE,0.3819578,14.1959621,137.01221,3.605,0.7859999999999999,0.013999999999999999,8620402
K04403.01,FALSE POSITIVE,0.3807986,5.88350251,136.9451,2.556,0.36200000000000004,0.013999999999999999,7703882
K05332.01,FALSE POSITIVE,0.38005602,22.2381062,148.3792,2.68,0.28800000000000003,0.009000000000000001,6875342
K05435.01,FALSE POSITIVE,0.38001132,15.9961296,138.93316000000002,1.656,0.297,0.02,7836096
K04768.01,FALSE POSITIVE,0.38000026,3.43633133,132.42696999999998,0.675,0.114,0.02,10221505
K04756.01,FALSE POSITIVE,0.3799444,5.4169303,133.7916,7.5120000000000005,1.055,0.067,5695615
K02135.02,FALSE POSITIVE,0.37982988,20.1890396,142.19429,6.251,0.541,0.01,9904006
K06993.01,FALSE POSITIVE,0.37954107,13.8086331,141.60399999999996,3.613,0.028999999999999998,0.013000000000000001,8227086
K04926.01,FALSE POSITIVE,0.37953478,69.08935699999999,135.4461,6.2070000000000025,0.051,0.019,1865864
K01599.01,FALSE POSITIVE,0.37844342,20.407484600000004,140.1821,8.839,0.986,0.027000000000000003,5474613
K02290.01,FALSE POSITIVE,0.37790895,91.500873,165.67309,4.842,0.032,0.024,12121570
K04892.01,FALSE POSITIVE,0.3778318,21.376181699999997,143.6293,8.543,0.017,0.009000000000000001,10586744
K05895.01,FALSE POSITIVE,0.37757403,11.8307724,140.1105,8.791,0.5920000000000001,0.011000000000000001,11407847
K06892.01,FALSE POSITIVE,0.3774422,17.580602600000002,148.6715,4.17,0.879,0.013000000000000001,7602351
K00427.01,FALSE POSITIVE,0.37674445,24.61480613,191.741225,2.6602,0.435,0.039,10189546
K03403.02,FALSE POSITIVE,0.37668896,6.15828666,135.4969,6.329,0.595,0.006999999999999999,11754430
K02503.01,FALSE POSITIVE,0.37634856,14.820059599999999,133.39933,3.9019999999999997,0.059000000000000004,0.012,8631504
K02373.01,FALSE POSITIVE,0.3757988,147.281212,148.80123999999995,7.375,0.474,0.02,10798331
K07668.01,FALSE POSITIVE,0.37551624,2.5093343999999997,133.1123,1.8330000000000002,0.019,0.012,3762750
K05769.01,FALSE POSITIVE,0.37531433,7.58062893,132.89809,3.484,0.382,0.009000000000000001,10146103
K04663.01,FALSE POSITIVE,0.37531397,5.65690281,131.5761,3.583,0.013999999999999999,0.005,7515336
K07279.01,FALSE POSITIVE,0.37517726,11.772814599999998,138.78586,4.132,0.40700000000000003,0.008,10053138
K06582.01,FALSE POSITIVE,0.37465888,2.43135542,133.92077,1.401,0.12,0.01,5466109
K07835.01,FALSE POSITIVE,0.37458944,3.76565247,132.52476000000001,1.557,0.535,0.009000000000000001,7367164
K02900.01,FALSE POSITIVE,0.37449983,46.151253000000004,147.81245,5.346,0.688,0.025,4846856
K02607.01,FALSE POSITIVE,0.37409163,0.7544577290000001,134.983522,0.5891,0.677,0.016,5095635
K05663.01,FALSE POSITIVE,0.37376857,140.884533,243.1411,10.245,0.013000000000000001,0.011000000000000001,9391817
K04912.01,FALSE POSITIVE,0.37335554,0.876850385,131.77033,1.534,0.049,0.006999999999999999,5208962
K07888.01,FALSE POSITIVE,0.3732742,4.7368156,131.7876,2.84,0.218,0.005,8488381
K02631.01,FALSE POSITIVE,0.37323967,44.9977604,160.2298,9.686,0.9279999999999999,0.015,7584650
K03052.01,FALSE POSITIVE,0.37320375,10.12956201,135.99804,3.0439999999999996,0.544,0.008,8827575
K04810.01,FALSE POSITIVE,0.3731544000000001,115.23854399999999,155.5989,7.653,0.965,0.027999999999999997,4270799
K03095.01,FALSE POSITIVE,0.37298015,3.42390809,132.88326,1.7730000000000001,0.213,0.011000000000000001,9650989
K02796.01,FALSE POSITIVE,0.372752,0.5374094,131.49675,1.2039,0.17,0.009000000000000001,11246161
K02948.01,FALSE POSITIVE,0.37260228,11.39169531,141.55983,5.0,0.8490000000000001,0.006999999999999999,6356692
K04545.01,FALSE POSITIVE,0.37190202,0.849362238,132.14191,1.36,0.45299999999999996,0.01,10140122
K02525.01,FALSE POSITIVE,0.3717577,57.2932309,146.23112,4.878,0.021,0.025,5942949
K02949.01,FALSE POSITIVE,0.37144166,10.1747037,132.3605,5.178999999999999,0.726,0.006999999999999999,6026737
K02295.01,FALSE POSITIVE,0.3713932,16.2908527,132.11774,3.176,0.105,0.006,4049901
K05854.01,FALSE POSITIVE,0.3708685,240.57135,239.50352999999998,11.164000000000001,0.457,0.027999999999999997,11026582
K08076.01,FALSE POSITIVE,0.37083888,71.10684000000002,176.7154,6.933,0.466,0.011000000000000001,12156930
K04776.01,FALSE POSITIVE,0.3705732,7.5861587,132.7988,4.32,0.858,0.011000000000000001,8054719
K03040.01,FALSE POSITIVE,0.36886752,4.8099878,133.00671,1.97,0.2,0.016,6357290
K01630.01,FALSE POSITIVE,0.36726803,11.30507984,138.13638,3.989,0.195,0.015,9017682
K02927.01,FALSE POSITIVE,0.3665533,24.435995600000002,134.8181,6.254,0.019,0.02,5787131
K07676.01,FALSE POSITIVE,0.36584657,5.3694084,133.8117,3.949,0.8370000000000001,0.006999999999999999,3934657
K02199.01,FALSE POSITIVE,0.36564714,9.03326435,137.17738,2.8569999999999998,0.455,0.023,11705004
K07931.01,FALSE POSITIVE,0.36554164,242.0367,181.74599999999998,11.01,0.568,0.017,9227215
K03208.01,FALSE POSITIVE,0.3650574,2.1316605269999997,133.13431,1.8585,0.036000000000000004,0.005,10155029
K06329.01,FALSE POSITIVE,0.3643694000000001,12.470111099999999,143.7236,3.616,0.569,0.009000000000000001,3346543
K07850.01,FALSE POSITIVE,0.36352178,66.119119,145.2356,3.0860000000000003,0.256,0.027000000000000003,7834712
K05651.01,FALSE POSITIVE,0.36309123,83.499618,163.5093,16.03,0.341,0.02,9282853
K03395.01,FALSE POSITIVE,0.3629632,10.00506974,136.83029,3.4810000000000003,0.14800000000000002,0.011000000000000001,3219037
K04801.01,FALSE POSITIVE,0.36266452,82.401274,140.6557,6.48,0.703,0.02,10810859
K01118.01,FALSE POSITIVE,0.36256963,7.37290344,137.60991,2.1719999999999997,0.993,0.023,2853446
K03462.02,FALSE POSITIVE,0.36249548,30.990299699999998,141.441,9.454,0.397,0.016,9967009
K04367.01,FALSE POSITIVE,0.36190796,170.995748,163.95737,3.88,0.8390000000000001,0.023,4773392
K07982.01,FALSE POSITIVE,0.36186883,376.37989,486.6022,13.99,0.305,0.031,10011213
K08055.01,FALSE POSITIVE,0.36173493,4.40660737,133.35561,2.1069999999999998,0.433,0.008,11453349
K05104.01,FALSE POSITIVE,0.36152613,21.1579573,150.5824,4.706,0.775,0.015,4918303
K04844.01,FALSE POSITIVE,0.36151105,0.42804605100000004,131.83682,0.7759999999999999,0.040999999999999995,0.01,3098605
K04011.01,FALSE POSITIVE,0.36115703,2.19068738,132.01727,4.41,0.594,0.008,11969988
K07197.01,FALSE POSITIVE,0.3608005,1.74145041,132.0107,1.712,0.33,0.018000000000000002,9596064
K06763.01,FALSE POSITIVE,0.36063123,2.44693823,133.00092,0.9540000000000001,0.611,0.005,6763884
K04804.01,FALSE POSITIVE,0.36058915,21.08678557,135.5636,0.978,0.7020000000000001,0.022000000000000002,10676750
K08277.01,FALSE POSITIVE,0.36026640000000004,0.7572612809999999,131.62153999999998,0.905,0.322,0.006,8673511
K07510.01,FALSE POSITIVE,0.36004037,5.60682001,135.84466,2.714,0.156,0.011000000000000001,12067960
K04775.01,FALSE POSITIVE,0.35992223,16.449151500000006,145.7441,6.6960000000000015,0.866,0.009000000000000001,8626325
K01701.01,FALSE POSITIVE,0.35967259999999995,2.43902575,133.58473999999998,1.1598,0.483,0.009000000000000001,7222086
K05553.01,FALSE POSITIVE,0.35947973,120.93866899999999,246.252,8.818,0.011000000000000001,0.025,8644911
K02982.01,FALSE POSITIVE,0.35925773,4.0223109,135.17298,0.853,0.741,0.015,8360640
K07925.01,FALSE POSITIVE,0.35857156,4.6318914000000015,133.7073,3.88,0.395,0.006999999999999999,9099607
K02733.01,FALSE POSITIVE,0.35814083,5.62006198,132.95381,2.7510000000000003,0.9690000000000001,0.018000000000000002,5953297
K04893.01,FALSE POSITIVE,0.35694355,6.58753699,138.0427,2.043,0.132,0.013999999999999999,11970050
K02329.01,FALSE POSITIVE,0.35694128,1.615357809,132.7846,1.1435,0.9309999999999999,0.026000000000000002,11192235
K02535.01,FALSE POSITIVE,0.3565272,48.8882668,153.8341,6.468,0.988,0.034,9635606
K08082.01,FALSE POSITIVE,0.3563079,8.2766028,131.7601,4.834,0.638,0.008,12602999
K07445.01,FALSE POSITIVE,0.35508576,6.933574,134.558,2.43,0.05,0.015,11411639
K07434.01,FALSE POSITIVE,0.35501146,5.704593,134.40102,1.149,0.285,0.01,11288492
K04259.01,FALSE POSITIVE,0.35484457,0.909127736,132.40471000000002,1.431,0.098,0.009000000000000001,5785279
K02656.01,FALSE POSITIVE,0.3548128,6.77367892,138.07568,3.5789999999999997,0.228,0.011000000000000001,8636539
K04053.01,FALSE POSITIVE,0.35461652,1.41975831,132.92,1.429,0.644,0.008,1718958
K02040.01,FALSE POSITIVE,0.35417068,19.58561177,132.36472,1.755,0.9640000000000001,0.027999999999999997,10480915
K06568.01,FALSE POSITIVE,0.35407126,6.27651592,136.18032,1.973,0.172,0.012,5353938
K02967.01,FALSE POSITIVE,0.35296816,37.3033197,133.3072,7.7929999999999975,0.9079999999999999,0.026000000000000002,5980783
K01892.01,FALSE POSITIVE,0.35266745,62.56138789999999,178.40847,5.907,0.8420000000000001,0.039,9030537
K05149.01,FALSE POSITIVE,0.35255077,43.68130900000001,168.9218,12.37,0.257,0.015,5283728
K04520.01,FALSE POSITIVE,0.35223140000000003,9.333548599999999,137.6177,6.643,0.725,0.008,9031703
K04497.01,FALSE POSITIVE,0.35199457,6.83006228,135.76099,3.315,0.006,0.013000000000000001,12645057
K04818.01,FALSE POSITIVE,0.35144487,3.79892774,133.289,4.112,0.13,0.006,9459162
K08270.01,FALSE POSITIVE,0.35037363,338.0069200000001,262.4,16.745,0.184,0.021,7832787
K02023.01,FALSE POSITIVE,0.35023287,13.59051547,133.07217,3.784,0.23199999999999998,0.023,8578780
K05855.01,FALSE POSITIVE,0.35019409999999995,217.792748,210.6893,4.695,0.9259999999999999,0.044000000000000004,11036168
K01466.01,FALSE POSITIVE,0.35000393,281.5628889,357.996571,8.853,0.0,0.128,9512981
K02123.01,FALSE POSITIVE,0.3499763,29.455784100000002,154.17061999999999,3.451,0.018000000000000002,0.021,8591693
K01201.01,FALSE POSITIVE,0.34996712,2.757584622,133.05017,0.9267,0.09300000000000001,0.022000000000000002,4061149
K00945.01,FALSE POSITIVE,0.34960473,25.8474958,188.87400000000002,5.985,0.054000000000000006,0.021,9605514
K01051.01,FALSE POSITIVE,0.34952122,6.79685353,138.11324,3.1702,0.62,0.019,6131236
K04759.01,FALSE POSITIVE,0.3495148,17.7662938,146.6886,3.0789999999999997,0.909,0.015,7949593
K02542.01,FALSE POSITIVE,0.34911567,0.727331746,132.37007,0.8323,0.153,0.017,6183511
K04235.01,FALSE POSITIVE,0.34890467,66.6434565,170.08058,2.385,0.985,0.024,10794974
K04097.01,FALSE POSITIVE,0.34884518,2.790643481,133.1555,0.6871,0.787,0.015,5688683
K03864.01,FALSE POSITIVE,0.3485885,1.2106936259999999,132.39306000000002,1.4340000000000002,0.597,0.012,4164922
K04099.01,FALSE POSITIVE,0.34789383,4.95060632,132.80913999999999,1.719,0.45799999999999996,0.016,8951205
K06966.01,FALSE POSITIVE,0.34770066,8.47484677,138.47733,2.0669999999999997,0.872,0.016,8098960
K03013.01,FALSE POSITIVE,0.34760624,3.76562031,131.75562,1.288,1.193,0.20800000000000002,11565544
K08257.01,FALSE POSITIVE,0.3472853,9.4609418,138.7888,4.888,0.161,0.006,5683219
K01731.01,FALSE POSITIVE,0.34716076,2.59488443,132.75658,1.6840000000000002,0.885,0.027000000000000003,8266276
K02380.01,FALSE POSITIVE,0.3469947,6.35705314,135.47756,1.324,0.023,0.015,3002478
K01924.01,FALSE POSITIVE,0.34585145,2.11913005,132.59,4.141,0.67,0.005,5108214
K03184.01,FALSE POSITIVE,0.3454152,7.545922037,134.4902954,4.0329,0.625,0.005,4735826
K02480.01,FALSE POSITIVE,0.34535682,0.66682654,133.041202,0.7847,0.856,0.025,8189801
K06980.01,FALSE POSITIVE,0.34501517,6.29340543,133.8686,3.0239999999999996,0.431,0.009000000000000001,8155654
K02547.01,FALSE POSITIVE,0.34464604,8.94337724,137.30234,2.469,0.163,0.013999999999999999,4484336
K05817.01,FALSE POSITIVE,0.3445903,113.083522,217.1521,10.315,0.039,0.01,10658177
K05476.01,FALSE POSITIVE,0.34428173,148.179343,202.2788,12.732999999999999,0.102,0.02,8105719
K07775.01,FALSE POSITIVE,0.34395236,89.94582800000002,133.5634,2.286,0.171,0.016,6278670
K04891.01,FALSE POSITIVE,0.34382272,4.7309013,135.19333,2.889,0.36200000000000004,0.013999999999999999,10747501
K03312.01,FALSE POSITIVE,0.34373885,18.0939004,139.01706000000001,3.2939999999999996,0.445,0.02,11905409
K06954.01,FALSE POSITIVE,0.34293061,6.613671000000001,136.4964,4.211,0.096,0.005,8016692
K02620.01,FALSE POSITIVE,0.341662,16.0573291,132.39054,3.5460000000000003,0.883,0.026000000000000002,11465950
K03108.01,FALSE POSITIVE,0.34140506,7.36272124,136.86143,1.3287,0.253,0.019,3756264
K08272.01,FALSE POSITIVE,0.3407274,432.42787000000004,361.4078,19.63,0.716,0.01,8022520
K07976.01,FALSE POSITIVE,0.34056658,5.82561701,136.0369,3.2460000000000004,0.635,0.011000000000000001,9906688
K06776.01,FALSE POSITIVE,0.3401444000000001,28.655497999999998,157.1618,8.58,0.079,0.012,6853172
K04320.01,FALSE POSITIVE,0.33979762,20.6579443,145.6348,8.798,0.188,0.009000000000000001,5095082
K04792.01,FALSE POSITIVE,0.33957672,5.75902182,132.16301,2.687,0.32899999999999996,0.008,11618569
K04389.01,FALSE POSITIVE,0.33948687,16.3368863,132.20816000000002,3.597,0.066,0.013999999999999999,2997459
K01015.03,FALSE POSITIVE,0.3391795,16.997289399999996,143.87301000000005,2.585,0.825,0.015,8158127
K07990.01,FALSE POSITIVE,0.33898985,87.487573,154.5163,5.881,0.127,0.021,10160922
K06907.01,FALSE POSITIVE,0.33883470000000004,4.60687717,133.8738,2.295,0.341,0.015,7700500
K03168.01,FALSE POSITIVE,0.33880335,56.347951699999996,163.3795,8.789,0.768,0.006999999999999999,4450844
K07776.01,FALSE POSITIVE,0.33824214,541.92452,326.8745,21.4,0.95,0.047,6356400
K04627.01,FALSE POSITIVE,0.33810186,7.51731745,137.59704,2.484,0.256,0.012,6311891
K03086.01,FALSE POSITIVE,0.33809078,174.731515,252.5348,8.257,0.021,0.031,10749059
K02189.01,FALSE POSITIVE,0.337965,33.35859852,137.57061000000002,2.286,0.937,0.051,5730445
K04735.01,FALSE POSITIVE,0.33790356,2.87998334,131.48485,1.6580000000000001,0.22,0.01,11338056
K04754.01,FALSE POSITIVE,0.33761984,7.08757462,138.27614,3.342,0.371,0.013000000000000001,10291589
K03813.01,FALSE POSITIVE,0.33745283,4.8591441,132.6666,3.8588,0.932,0.052000000000000005,5386904
K07320.01,FALSE POSITIVE,0.3368611,8.50207749,132.36121,3.057,0.073,0.01,10396708
K04715.01,FALSE POSITIVE,0.33664972,53.285584,172.297,6.492000000000001,0.754,0.013000000000000001,6264750
K05833.01,FALSE POSITIVE,0.33634818,440.171272,470.35369000000003,12.217,0.956,0.033,10850327
K02984.01,FALSE POSITIVE,0.33628654,11.45541896,136.32523999999998,4.95,0.11599999999999999,0.008,7918652
K01619.01,FALSE POSITIVE,0.3362615,20.6654374,132.01228999999998,3.1719999999999997,0.05,0.009000000000000001,4276716
K04602.01,FALSE POSITIVE,0.3358884,2.85855049,132.28415,2.3409999999999997,0.972,0.012,6144039
K01362.01,FALSE POSITIVE,0.3352108,20.51360192,357.49424,3.4769,0.703,0.033,6837146
K04705.01,FALSE POSITIVE,0.33511296,1.4733245000000001,132.85599,1.406,0.19699999999999998,0.01,5642688
K01708.01,FALSE POSITIVE,0.33413777,32.7737631,151.44352,3.4160000000000004,0.971,0.03,7750419
K07678.01,FALSE POSITIVE,0.33386362,13.091487800000001,143.75198,2.037,0.145,0.006,4048898
K05361.01,FALSE POSITIVE,0.33358815,22.0495604,133.82676999999998,3.428,0.6509999999999999,0.011000000000000001,7138841
K03042.01,FALSE POSITIVE,0.33335546,31.0259489,158.5632,5.692,0.153,0.018000000000000002,8695311
K06849.01,FALSE POSITIVE,0.3333372000000001,12.54474243,139.58303999999998,1.24,0.185,0.015,7217088
K04467.01,FALSE POSITIVE,0.33293405,2.94242323,133.86084,1.5190000000000001,0.447,0.016,5352640
K05732.01,FALSE POSITIVE,0.33265388,39.399926,160.2611,5.729,0.544,0.017,9910043
K03341.01,FALSE POSITIVE,0.33215153,27.09651460000001,139.3521,8.42,0.769,0.013999999999999999,5621333
K01761.01,FALSE POSITIVE,0.33205378,10.12742274,135.26504,1.2762,0.696,0.03,4067336
K02687.01,FALSE POSITIVE,0.3313213,1.716828304,132.03204,2.068,0.7,0.008,7202957
K06276.01,FALSE POSITIVE,0.33113143,3.09872834,134.39281,1.89,0.133,0.013999999999999999,2557350
K02890.01,FALSE POSITIVE,0.33090603,8.98826122,138.83733,4.96,0.92,0.013999999999999999,7463685
K04558.01,FALSE POSITIVE,0.330851,8.8233996,136.8921,6.735,0.022000000000000002,0.009000000000000001,5431027
K06971.01,FALSE POSITIVE,0.33068174,129.222771,255.1859,7.272,0.867,0.023,8120820
K04484.01,FALSE POSITIVE,0.33034020000000003,2.29794819,131.49826000000002,2.84,0.10800000000000001,0.008,9898017
K03430.01,FALSE POSITIVE,0.32977626,13.9248005,142.04731999999996,5.016,0.021,0.013000000000000001,7697103
K07704.01,FALSE POSITIVE,0.32966116,5.4398032999999995,135.1594,3.2560000000000002,0.136,0.008,4742452
K04366.01,FALSE POSITIVE,0.32949314,0.762950224,131.9157,1.133,0.19699999999999998,0.013000000000000001,10647452
K07236.01,FALSE POSITIVE,0.32945508,14.461834,137.2566,7.1560000000000015,0.065,0.008,9837013
K05007.02,FALSE POSITIVE,0.32930338,80.88175699999998,136.6708,12.568,0.335,0.011000000000000001,3758499
