KOI Name,Amplitude,AndersonDarling,Autocor_length,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StructureFunction_index_21,StructureFunction_index_31,StructureFunction_index_32
K07649.01,0.0011083999999999998,1.0,1.0,0.00024838163838738223,2.3281973253038624,0.14939390630119037,0.2671180517636781,0.4023697717593099,0.5590258818390303,0.7703942339194061,3.83899431364297e-05,6.719280068825303e-06,1.2040150363434047e-05,1.7702563911195766e-06,0.0,-1.5220165244681163,-1.8663291740787127,-1.3826330861433496,3.409314587439461e-05,9.448627604091342e-06,1.1283596425768515e-05,9.043890026412371e-07,0.0,-1.1489370538024124,0.747362607604633,-1.0601257196218477,3.081996220624877e-05,3.863091556827766e-06,9.682772044989027e-06,8.393822841492285e-07,0.0,1.2293312229042745,1.8319698738040424,2.191292124413137,0.0001401500000000001,-1.14837411296411e-08,0.20668542762555886,9.968824415157018e-06,56.52006475026334,0.00036829999999999995,0.6646175817693538,-0.03333333333333333,-4678.666666666666,-3052.333333333333,0.0005838019633015964,0.0,0.013596496236139087,1.9916651734962734,0.0007368,0.007410657557921744,0.1898291718898295,1.0,0.5031913326090409,0.0005634386014286807,2.0814102467740283,3.2222310663068185,1.5889578802598006
K03343.01,0.001289475,1.0,67.0,0.01410899157185652,0.9721963755049764,0.1387988191453322,0.25257707012534486,0.37966413395925086,0.5332720321347335,0.7506654406426947,0.00015969380062291324,2.156129315707913e-05,2.0009316440186067e-05,3.3545045162233762e-06,0.0,-0.5941548042642867,0.9404890432128843,0.42044047191930417,0.0001470278955070185,4.3598715574888296e-05,2.6998335029905014e-05,9.189543777400886e-06,0.0,-1.4656517561436535,-1.2228442017809147,0.6058562475472627,0.0001401099696862488,3.309899410569175e-05,1.6826000828388435e-05,1.2774935082811973e-05,0.0,-0.2830167483490882,-0.6265500118432983,-2.767385675790716,-0.0001567000000000001,2.0851480751186666e-08,0.18694364921892237,-1.309514659547719e-05,-48.948690311459835,0.00039230000000000005,0.7170218379922085,0.1,-615.7884615384615,-397.36538461538464,0.0009731157639890543,0.0,0.04193357326847831,1.9558014581153773,0.0007846000000000001,0.018076221698340292,-0.19905154454846405,2.0,1.0898169576831287,0.0006409902752851805,1.5248332980934607,1.9003499362801228,1.3756332132511795
K04967.01,0.00140185,1.0,1.0,0.00035036868341004285,2.3335520440473054,0.14649626527352014,0.26259660636414656,0.3948447821769353,0.552221406675014,0.7670221493027071,4.5158780945667295e-05,1.8319039114198116e-05,6.8929791819248334e-06,3.504377052869969e-06,0.0,-2.3872973530223423,-1.2135266387197352,0.32150232340656637,4.0688817470192694e-05,6.943802551698887e-06,1.6559671630020495e-05,4.872341382570306e-06,0.0,1.0262587208612812,-0.7830272109321419,-1.0397420294643305,4.1592769813845195e-05,1.561684555886189e-06,8.437829581176596e-07,1.928294778992754e-06,0.0,-1.5182579479170504,-1.3760168887725133,-1.3304840561234483,0.0001769999999999998,2.4901579134091616e-09,0.22912557689013263,1.5753461373082988e-05,45.05680232141693,0.00045740000000000006,0.6903635755577852,0.03333333333333333,-2944.25,-1930.0833333333335,0.004088061873391186,0.0,0.013136736096898458,1.9806886549039717,0.0009145,0.004978175509101521,0.20498060421567652,1.0,0.5484864785260974,0.0007098005949650775,1.7748808371450728,2.5505861061966377,1.5460570196929913
K01093.01,0.0006919,1.0,1.0,0.0008851618914511996,2.262225769028736,0.15206163004464676,0.2716449269018647,0.4026087717762409,0.559222621027751,0.7676617350958593,2.3987126966599885e-05,2.509488384550624e-06,1.6175520346989579e-06,3.09050382725084e-06,0.0,-1.1541772524089313,0.10051031206274641,0.31020161940794466,2.370027877501906e-05,3.641089069791401e-06,6.78440091683981e-06,6.1319819806469114e-06,0.0,1.1847794330411718,-1.1075965308915765,-1.2124638997065336,2.2980784852043108e-05,3.982241526357691e-06,1.990832981193233e-06,2.8750695519924715e-06,0.0,1.4582571896763181,-0.5180908336133613,0.19209272286282109,7.77000000000001e-05,1.2275897456571431e-10,0.11439645300551218,5.998355513455597e-06,58.65952169832487,0.00023,0.6635402270292095,0.1,-17821.0,-11423.0,0.1321893000932895,0.0,0.015600809142194328,1.9971360668208007,0.00045989999999999996,0.0064602402245219105,0.21347889542862797,1.0,0.5685649232957379,0.0003518606653958152,1.9518065051521951,2.937942916401443,1.6275295329669748
K02066.01,0.0011446999999999998,1.0,37.0,0.008288321847643882,1.3202867912180443,0.1437442626491711,0.2581132890544846,0.3858739672768508,0.5418219126302716,0.7612182083265835,0.00012803794262465797,3.1422810010867596e-05,1.587252715369004e-05,6.833622684860039e-06,0.0,-0.2788996301501184,-1.064999737719879,0.9237266231906656,0.00011170196640904481,4.800756094832143e-06,7.82442441331211e-06,1.1712802907025907e-05,0.0,0.8011717913152446,0.7987541196443109,-0.3579446367122575,0.00010917809582409825,4.195924089905473e-05,2.3337786642850313e-05,7.93411461977236e-06,0.0,-0.6302048623333143,-0.5440830977590557,-2.0905168130790077,1.0799999999999864e-05,-3.0614857748063776e-10,0.16933873620069878,1.3123063790159834e-06,436.2118873162029,0.00035784999999999994,0.6915877696725128,0.1,-1872.2,-1234.6,0.002042994971352358,0.0,0.06602464904675362,1.937963022957552,0.0007145000000000001,0.012748002511115004,0.01862985392491283,2.0,0.8415335952062835,0.0005724436423276543,2.118437892108991,3.3011060775791483,1.5900327184434093
K00490.01,0.0005133,1.0,1.0,0.001770983828121359,1.8642207786446734,0.14723049434187016,0.2658725431804646,0.3967837998808815,0.5536628945801072,0.7690291840381179,3.244839620515659e-05,1.0188642059330886e-05,4.145579374928272e-06,3.201806531320325e-06,0.0,0.5439191353161534,0.2130071747238581,-0.07538520972252782,2.867984284884137e-05,5.1475406123276076e-06,1.6180594565901504e-06,4.665804203992643e-06,0.0,-0.22161214881584002,-2.4975073125836875,-1.2460072484472744,2.8881011186811396e-05,1.688266070727089e-05,6.025255399375501e-06,5.69203625526866e-06,0.0,1.4929886863184416,0.008952246623137983,1.434723919128217,9.45000000000006e-06,-3.1050082925876946e-09,0.10597326077654023,1.5904898016249043e-06,163.46151831213191,0.00016659999999999998,0.8630015689807838,0.1,4755.500000000001,2098.75,0.010222550310110911,0.0,0.026221824729532967,1.985624714862123,0.0003331,0.00800383277193482,0.07029590038195341,2.0,0.8925289067184092,0.00025998387783356835,1.8015492100758645,2.616087407305914,1.6024792726287609
K00490.02,0.0005124999999999999,1.0,1.0,0.0017780827900302585,1.8793160513122027,0.14726925828762225,0.26627712854757934,0.39685189601717147,0.5538993560696399,0.7690197948962559,3.2447470286928266e-05,1.00008177481544e-05,3.862777746837737e-06,3.121822223461393e-06,0.0,0.5426859262518217,0.18809976051169175,-0.09777035392765343,2.9015523829637472e-05,5.245855006485226e-06,2.0192899090421666e-06,4.505443943017145e-06,0.0,-0.28478404610100005,0.635980590158252,-1.196758856999931,2.893158529118063e-05,1.6501272212752295e-05,6.001627622931717e-06,5.32589821992817e-06,0.0,1.4756167896326684,0.039252612479967586,1.4160423801852657,8.49999999999994e-06,-2.6915166351002913e-09,0.08671586715866432,1.1561248362343257e-06,223.55045425788728,0.00016649999999999998,0.6957233763803107,0.1,12965.000000000002,8386.0,0.010222550310110911,0.0,0.026104148536628482,1.9865365348461754,0.00033279999999999996,0.007750035715893508,0.046104153014210794,2.0,0.5645468965950982,0.000258452232319009,1.8015492100758645,2.616087407305914,1.6024792726287609
K00490.03,0.00049825,1.0,1.0,0.0012664212623687144,2.2751935805270644,0.14824304538799415,0.2679355783308931,0.39946315275744265,0.5556368960468522,0.772083943387018,3.3103653952317216e-05,9.617535682806155e-06,3.5100023537254984e-06,3.38247425762416e-06,0.0,0.6771200761375704,0.33003420211376744,-0.15427819527465797,2.805152283008959e-05,1.6635757858625294e-05,4.816975759624973e-06,6.315191893326436e-06,0.0,1.4736732814177946,0.21013074750608907,1.581133481471486,2.9404520284397137e-05,4.523246441873873e-06,3.2776278753699825e-06,6.14684525950284e-07,0.0,-1.5676702436045866,-1.3856769596050567,-1.2077049474211918,3.439999999999988e-05,-2.1087018278268547e-09,0.08671586715866433,3.6021764825070916e-06,69.99588205039521,0.00016375,0.6924219910846954,0.1,3147.5000000000005,2049.0,0.010222550310110911,0.0,0.026895907777074703,1.9762630789263433,0.0003274,0.008293146444210952,0.1225509549615531,2.0,0.4787649636886089,0.0002521375201942739,1.7058393375197767,2.386504630663113,1.5773156444113925
K00490.04,0.00048975,1.0,1.0,0.0008216339799235523,2.602657600837456,0.1488095238095238,0.26959325396825395,0.40228174603174593,0.5595238095238095,0.7740575396825395,3.273738756747019e-05,9.67192449282544e-06,3.220984073330637e-06,1.2874378848379023e-06,0.0,0.6094620959255682,0.45356330600144845,-0.7078666907579262,2.8339760201407135e-05,5.34937748858493e-06,1.367442855677215e-06,4.223116792378408e-06,0.0,-0.16459587079999471,-0.038972955295657696,-1.0739958103176728,2.8993875830762256e-05,1.624770922025545e-05,5.726037750369674e-06,7.176181508978102e-06,0.0,1.4364334271243815,0.18256414300444046,1.6649234581952748,5.274999999999993e-05,-3.190583158878067e-09,0.08671586715866433,6.2968082446238485e-06,39.41377689595149,0.0001623,0.6707508751875402,0.16666666666666666,734.4117647058823,474.3529411764706,0.010222550310110911,0.0,0.02590230582044797,1.9754808089951674,0.00032439999999999997,0.008820282115370604,0.17783583122472663,2.0,0.43746996305104835,0.0002481809953101923,1.7426204705507602,2.495656244538733,1.5888258723001922
K04968.01,0.0020279,1.0,17.0,0.03899328130091393,0.021173646612989473,0.14841532639545885,0.26581717123935666,0.3927388836329233,0.5485454115421002,0.7625650425733207,0.0001584550762244452,4.096228025168426e-06,8.217070661295982e-06,1.4521024309141021e-05,0.0,-1.0993299417863582,-0.536188429958286,-0.5478599270985174,0.0001537577442408226,2.65265655475833e-05,2.652511217758812e-05,2.5660453996587786e-05,0.0,-2.448623237326437,-0.2985155715675478,-1.676004534212115,0.00015063906381254077,5.687757555825712e-05,6.826399402930871e-05,9.23742233900549e-05,0.0,-0.4213104803379517,0.6158005829405829,-0.9318949214988519,-9.869999999999934e-05,-2.068819080134481e-08,0.08135858660000628,-1.3914065385033128e-05,-73.08131236954395,0.0006640999999999999,0.5788763208118047,0.03333333333333333,-1482.7037037037032,-1252.7407407407406,0.0012774097888411033,0.0,0.042106569165395194,1.9816637311334124,0.0013284,0.014021447739371633,-0.08006371578608504,1.0,0.1350308566365217,0.0010168581587338649,2.101718550793737,3.250472740721179,1.5694481178723874
K01106.01,0.0008947499999999999,1.0,1.0,0.0017698840260204002,1.6588133219357202,0.14799999999999996,0.2643389830508474,0.39728813559322024,0.5536949152542373,0.7662372881355931,6.794932069251251e-05,4.1191211539076916e-06,5.881149154988167e-06,1.0428154687692538e-05,0.0,0.48226526742838616,-0.42172455916361373,-0.3686216330512265,6.407606110010643e-05,6.727977372720986e-06,1.1560294954543421e-05,1.5708467853565116e-05,0.0,1.4777545997464818,1.7718578812262014,2.3979839622627646,6.230074242820708e-05,1.2832726779341828e-05,2.877101724214703e-06,4.056188599893138e-06,0.0,-2.371049794279865,-1.9160781901894515,-1.1582936154612695,1.4700000000000096e-05,-7.058710070913041e-09,0.1348818315745512,-1.910451306413302e-06,-236.50415200147253,0.0002929,0.6640429726918479,-0.16666666666666666,11310.5,7375.000000000001,0.0007297027182396526,0.0,0.03355314633887791,1.975103025553432,0.0005859999999999999,0.009971815258036077,0.04317549579295482,2.0,0.4434720854530383,0.00045182966616338335,1.9067425768756479,2.8565497382219984,1.5511342812492754
K01106.02,0.000890425,1.0,1.0,0.0017823530391617944,1.9254653387832545,0.14726354578954548,0.264023474819162,0.3966152586324553,0.5534325098949092,0.7673672717346799,6.535301284335151e-05,4.693204450453078e-06,1.0917509487862068e-05,8.836517876335799e-06,0.0,-0.07772845026500524,-0.2699109415501658,-0.5411444613043456,6.416557682912377e-05,1.4333886938038376e-05,8.633192418810405e-07,4.48034256649788e-06,0.0,-2.397318821273789,-1.3949386315458763,-0.4415744590541899,6.306169478727601e-05,8.820213967098717e-06,7.402986354735646e-06,1.2465800627427728e-05,0.0,1.4092265072691748,2.134253513905972,2.3977620249866725,1.7699999999999854e-05,-8.001391978703602e-09,0.13488183157455116,-1.3050337303239784e-06,-344.2431028168621,0.00029059999999999996,0.6671275089531107,-0.16666666666666666,5638.25,3663.5000000000005,0.0007297027182396526,0.0,0.033710515651273615,1.980589262292762,0.00058125,0.008550958016245523,0.04230558023226086,2.0,0.46029804603447033,0.0004492488606073904,1.9108791908626603,2.8679419081784028,1.555160923913048
K01106.03,0.0008886499999999999,1.0,1.0,0.0016755626954103402,2.0751691461066173,0.14747709558320796,0.264460549706003,0.3971694243128675,0.5540817721865171,0.7679474907698618,6.7366650615784e-05,3.15352891353794e-06,1.3213281721424525e-05,7.2255431222326554e-06,0.0,-0.0011136465948604624,-0.2915409188786669,-0.6233551776890429,6.55516989634949e-05,1.5051806261404039e-05,7.973408883528966e-07,4.603208806984687e-06,0.0,-2.6392882932911377,-2.9012585210810315,-0.3176201198110249,6.355403441483031e-05,1.9687156671772086e-05,6.637953328967103e-06,5.317707188487792e-06,0.0,-1.1601795552208907,-1.9291127827179566,-0.3043335774738718,1.8500000000000016e-05,-3.947818068161846e-09,0.13488183157455116,-5.547993712538657e-07,-808.6027640584388,0.0002903,0.6675591176826214,-0.16666666666666666,2049.727272727273,1329.6363636363637,0.0007297027182396526,0.0,0.03431079349415008,1.982065107906237,0.000581,0.00834190125047736,0.041720350893979116,2.0,0.45498565237637223,0.00044861230509375975,2.0356523901599295,3.190253452073802,1.6436351457716587
K03515.01,0.0004349,1.0,2.0,0.0021634241245136188,0.8954949195238802,0.13143193178476917,0.23684210526315788,0.3579829461922963,0.5079388415172008,0.7275801234930903,6.1024152007765306e-05,2.427348523480038e-05,1.6420496721097517e-05,1.819024319098991e-05,0.0,0.4166635543359114,0.6153336303732019,-0.302722183650185,5.983625455049359e-05,1.0169797030606682e-05,8.879461008024182e-06,4.633757495083567e-06,0.0,0.9268229118958042,0.9604144514954013,-0.07909855924469067,5.699303660749206e-05,8.59429483633699e-06,8.73092770194315e-06,1.3489553371470109e-05,0.0,0.2853151900475659,-0.833848674751455,1.3523188556091954,-2.9050000000000042e-05,1.2753163248120298e-08,1.5026402979674498,-8.755246529290915e-06,-62.06788138647463,0.00012179999999999999,0.9994397061570068,0.1,46434.375,850.2500000000001,0.0007568003749133199,0.0,0.023715722836539485,1.9880003013775738,0.00024349999999999996,0.01238175913055511,-41.199368930767136,2.0,2264.6999072763056,0.0005434196030893722,2.093023252629403,3.254320902707938,1.564190386673005
K03185.01,0.00010664999999999999,1.0,1.0,0.001646141661360707,1.8308720913235286,0.14909297052154197,0.27040816326530615,0.40192743764172345,0.5566893424036281,0.7726757369614513,5.739148324197235e-06,1.1731466178301046e-06,9.512584853421573e-07,6.917350444508743e-07,0.0,0.5677389571873407,0.10918434842604952,2.9131466573551434,5.147371646728778e-06,1.2510847149286082e-06,7.598868332309742e-07,1.0580414184043835e-06,0.0,-0.4732787201324292,-0.012080617872554933,-0.6581295804351427,5.172511075093247e-06,1.4332119105281838e-06,1.034925149209211e-06,6.603334877195283e-07,0.0,-1.6433928647111262,-0.34064199697569386,-0.9230069854891303,-1.800000000000002e-06,-1.0611764106638279e-10,0.018729231205786394,5.486606102958299e-08,987.8885197763574,3.5499999999999996e-05,0.6932525817221834,0.23333333333333334,905.3333333333334,588.0,14.697772831822764,0.0,0.030408948457074956,2.011679785399624,7.090000000000002e-05,0.00806327245464416,0.003416862996277062,2.0,0.45480107612536314,5.4201551816474023e-05,1.6232792350671217,2.06232005230766,1.3256877484693619
K01098.01,0.0009848,1.0,1.0,0.000776264923693158,2.2099926008073254,0.1455125797972212,0.2601702340718488,0.3892226811866316,0.5446238578044812,0.7592314432344474,3.872055215084996e-05,2.517086348703016e-05,1.4514574810745435e-05,1.1187126963024976e-06,0.0,0.9975921979659703,1.6200341963512392,0.30912240701959626,3.522506683960204e-05,9.856164011912683e-07,2.770904143628772e-05,3.893284064724521e-06,0.0,2.324880181358651,0.22450628064896794,0.8385673083978131,3.272056171101558e-05,1.1225644019387686e-05,2.837914457141621e-06,2.814932183732169e-06,0.0,0.12983482216844733,2.104357275061476,1.762941294003628,5.0349999999999963e-05,-1.0972208591936934e-08,0.16236584924228886,3.3404219645102695e-06,147.45428428917037,0.0003111,0.6978870724853679,-0.1,-3110.625,-1997.25,1.3726030665851596,0.0,0.033519887961317225,1.9611457992630796,0.0006219,0.0077455277064732726,0.11530657722204447,1.0,0.7284477882491109,0.0004925595300006863,2.1982466291630565,3.4936416832267403,1.6461460829866825
K04141.01,0.0005575,0.9342032635098576,2.0,0.0025452005897416002,1.0959542754793927,0.1523829878179098,0.2745244710408207,0.4086343235734131,0.5696730070527889,0.7790126095319513,2.2037165880441283e-05,9.058723835639775e-06,9.439548839283056e-06,6.492648387044463e-06,0.0,0.6861064169005354,1.4874941356449236,-0.6320524839548747,2.0763716537608264e-05,5.0004139619677865e-06,9.796778844579178e-07,9.059414673881422e-06,0.0,-2.086905929321918,-1.4586590906428991,-0.37124850257217384,1.982479432961902e-05,1.5588056431371127e-06,5.136198762352832e-06,8.78063983646539e-06,0.0,-0.9142021881470495,1.1647227597874275,0.9035826673884007,5.100000000000055e-06,-4.81456218497224e-10,0.09078985361866847,4.046432950013197e-07,704.9609034960581,0.0001911,0.6480438257522851,0.16666666666666666,-4666.333333333333,-3119.333333333334,0.489022897470263,0.0,0.01571410557544515,1.995535618888274,0.0003824,0.005762000391200714,0.022474280585948733,1.0,0.11010618821523144,0.0002852577028377523,1.6878235223103468,2.348486760002062,1.6542881989141314
K05984.01,0.012168025,1.0,2.0,0.004212593437222856,0.7525560990665486,0.08824703182679837,0.15937344108550333,0.24047690312281747,0.34480694402873385,0.5206724533572783,0.004509712124585594,0.00430617215918142,0.0038350026220546987,0.003249043462901991,0.0,-0.042419366478670506,-0.08743109115366265,-0.13143101661902667,0.004036504422532509,0.00122453066691442,0.0014861176450479201,0.0026551103536495715,0.0,1.1230672410260554,1.804979313307076,-0.2717265369416648,0.0036476580665858694,0.00021926480442388625,0.002377243681640611,0.0022835455609704885,0.0,-0.7392363471526351,-0.7695930589767102,0.512417522356226,-0.0279705,-6.397350634449057e-08,6.29126455906116,-0.0020998969689291483,-6.98783251221829,0.0012012000000000001,0.97610299939822,0.1,4624.274251497007,240.07185628742516,1.9561297448063255,0.0,0.10755762640994196,1.2719516084810936,0.00241025,0.003208074061076765,-8.95197534421283,1.0,89.48997657029186,0.014673728311791742,1.9553044616700679,2.7744283480775946,1.559994979353325
K02863.01,0.00040067499999999997,1.0,1.0,0.00023292648840026088,2.2873361946427275,0.14894259818731118,0.26767371601208456,0.40211480362537766,0.5584592145015106,0.7717522658610273,1.39185893395384e-05,5.115560255685943e-06,9.002100140539793e-07,1.8462856877150943e-06,0.0,0.8155279867897076,0.16043654653340444,-0.021926522606820154,1.247528418865307e-05,2.2813791331839814e-06,1.7711719908414499e-06,2.4891337334793193e-06,0.0,1.5318348745695833,1.2450623808643666,1.5432506405498803,1.1899847287372835e-05,1.7806604446149246e-06,3.943894453957566e-06,2.879879694134381e-06,0.0,-0.5400406883350357,0.09765816889257206,1.9400607089915494,3.719999999999998e-05,-1.9918556730785137e-09,0.06863493554918915,3.3691801242236025e-06,60.325589988819544,0.00013319999999999999,0.6656366459627329,-0.1,inf,inf,0.005110203146046485,0.0,0.013318813064912852,1.9974666602807492,0.00026622500000000003,0.0055955535275161936,0.14153120243040687,1.0,0.4434840715907953,0.00020324777877239313,2.1159152043830325,3.2788885119443143,1.56359053998042
K02824.01,0.0017146000000000002,1.0,29.0,0.014513495165226327,1.3290538631533722,0.13215686274509802,0.2352549019607843,0.3537254901960784,0.5003921568627451,0.7187843137254902,0.0002197901256052668,5.667451765813617e-05,3.558677667467839e-06,3.950196634748158e-06,0.0,-1.2051744759539242,-1.6967931598314063,0.7532521534850236,0.0002130179171716184,2.964855453897917e-05,2.5026175737464153e-06,1.765017730087414e-05,0.0,0.25885160456645034,-0.7388479286632775,-0.8182626781685205,0.00018429208470506768,3.910118856086502e-06,3.736857836693997e-05,5.728292828297954e-06,0.0,-1.1792095409944907,-1.9222412649857028,0.12913635431854276,7.775000000000013e-05,-8.485832742351772e-09,0.22614002290473098,9.218571454782304e-06,91.11451902644116,0.0004509,0.7793332477111352,-0.03333333333333333,1886.4347826086957,1108.6956521739132,0.005110089931641555,0.0,0.059504057127157964,1.933382068662512,0.00090195,0.02248422801189392,0.023727440368885883,3.0,3.2327245974002903,0.0008399457042133696,2.105294004869293,3.3337373540935173,1.616463509348038
K06312.01,0.14774569999999998,1.0,3.0,0.014550597108736643,0.45779760930956637,0.009189870922247524,0.017300513328598544,0.028289309066277774,0.05658367306705624,0.42470232754459075,0.04309142986721658,0.03984547899186628,0.03504063390440379,0.02899732304757637,0.0,-0.8563570309010603,-1.7092149893836077,0.5791884103717945,0.026476892797665345,0.0017850701473966358,0.006384195674182826,0.0038407978109352035,0.0,-0.4948331978989,-1.0331244615692974,-1.5917637935497364,0.021550018157387926,0.002650695966295022,0.01937589920107531,0.001421354480391008,0.0,-0.5363617326080634,-1.147367536915099,-1.5413793381776255,-0.3579618,6.671291670588912e-07,30.270245272594448,-0.020793112714873826,-3.468863734457184,0.00215095,0.9124163288394457,-0.03333333333333333,-231626.12195121954,-77200.58536585368,0.8516594725447861,0.0,0.1862409491410795,0.14015697901850552,0.00447715,0.006974443545604771,-4.088359050181094,1.0,18.12529296400124,0.07212847462310638,2.3067689470213426,3.642939173892631,1.5910725932664853
K07650.01,0.0010867,1.0,1.0,0.0007141637297977053,2.1793317983380796,0.14518751051067885,0.26139357587308704,0.3915017657940468,0.5451538763383597,0.7589550983799539,6.650582180324361e-05,6.164620157168497e-06,3.5707552342813553e-06,7.573937307953758e-06,0.0,-1.2588116466467982,0.9086141197631077,-1.3758158986647637,5.9149013659294804e-05,1.4589263272358474e-05,4.586392654362664e-06,3.6647183098072826e-06,0.0,-1.009720585266217,-0.1444217029498533,0.3016346457192988,5.55927080374596e-05,9.810968679019499e-06,2.5173312295306413e-06,2.3309621165796407e-06,0.0,0.4494326147356982,3.0113162604611627,2.1450948177947122,0.00011965000000000002,-1.7292877860633112e-08,0.2058796180740543,1.1999369692453386e-05,45.398576384859155,0.00034920000000000003,0.6857311412292549,0.03333333333333333,6827.250000000002,4459.750000000001,0.0068143955367819115,0.0,0.022172482050045066,1.9983578796380772,0.0006984000000000001,0.0124241646325193,0.18316718495529383,2.0,0.5647450629758843,0.000544754301553009,1.7224778509475502,2.215261146125137,1.3719080520783171
K06313.01,0.00099795,1.0,1.0,0.0002173879287588702,2.3325870653798404,0.1441628077016817,0.2612113087984401,0.391664635632464,0.5457592005849378,0.762734584450402,3.803267590845238e-05,4.421598729539308e-06,1.3096995345222675e-05,1.1714859786564346e-05,0.0,-2.3769505917776517,-2.279591886194294,0.24412960127192962,3.585356802545442e-05,1.7483142740138716e-06,4.5828984895630115e-06,8.360747273073678e-06,0.0,0.7707936902126814,-0.10947181216610477,-0.46653134826406023,3.4882991147885264e-05,3.5953839016228422e-06,3.3740507532791156e-06,6.692101931223927e-06,0.0,-2.5835640458496956,-1.9100137119050529,-2.3576609393799304,0.00010664999999999991,-9.024994475955734e-09,0.17736615444925596,9.226827942797694e-06,54.476303755127745,0.0003215,0.6879182646771114,0.16666666666666666,25453.000000000004,16412.000000000004,0.0017026772992939927,0.0,0.01704861211447004,1.9907058577809735,0.0006428499999999999,0.01042628260582163,0.1636016919509465,2.0,0.5960282778133728,0.0005026434817081476,2.091242689205987,3.279411082376176,1.5814178574235969
K04347.01,0.000871525,1.0,1.0,0.0005052075237058915,3.2518480761765205,0.15098681916451637,0.2701722574796011,0.40037659529953273,0.5591045400655555,0.7722295836529743,5.931927145231139e-05,1.4916749604169755e-05,1.2545235500670815e-05,7.359800349484418e-06,0.0,1.932417167373349,2.2858252627967746,1.1731887969009889,5.106581599018377e-05,6.2085762787591015e-06,1.8867462177803445e-06,1.0446475372459271e-05,0.0,-0.25636666414412324,0.3448862377086228,0.2602527315851799,4.925808555965149e-05,1.2250674976898812e-05,1.9228168957190875e-05,1.1860647400360497e-05,0.0,-0.4201760642468626,0.3030794682919829,-0.5257832857013993,6.190000000000012e-05,-5.28761107407251e-09,0.13704992487598536,5.996607469008667e-06,73.37574957556156,0.0002872,0.656899700773326,0.16666666666666666,-4414.000000000001,-2867.7999999999997,0.005106080401352535,0.0,0.027077454238002747,1.9952437975423147,0.0005740999999999999,0.010308988276078604,0.12330709967512476,2.0,0.39468566869505883,0.000440005567948922,2.0418356798007675,3.207500148273479,1.6103776053166574
K06314.01,0.005991850000000001,1.0,45.0,0.03577121972082896,0.19266017161581947,0.13691199176531135,0.24546577457539887,0.36929490478641275,0.5249613998970665,0.755265054040144,0.001005333233104838,0.00029340400753113277,6.304031992985215e-05,5.960474437588831e-05,0.0,-0.4309039696499337,-1.3243153050283567,-0.23370646037039577,0.0007724917396913945,0.0001041621812174146,5.939192047609445e-06,2.2427014622777355e-05,0.0,0.05813821913506256,1.0511521740740135,1.2010414558733222,0.0007315451281933102,7.64422677126414e-05,4.2481724951000084e-05,4.03919202996216e-05,0.0,1.5161576304172917,1.6593956407993458,2.5876291615436298,-0.0002581500000000005,-1.6173549355732608e-07,0.33237081918031214,4.8390902021772965e-06,615.6436902585009,0.0017931,0.6904937791601866,-0.3,2976.881188118811,1923.7623762376234,0.02037757554141657,0.0,0.057085389974103826,1.8746523153282744,0.0035876249999999997,0.026417013629126334,-0.14545224481021443,1.0,1.0128101415011246,0.002979155349562186,1.7371083313801052,2.396177601207647,1.5387976284779759
