KOI Name,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,StructureFunction_index_21,StructureFunction_index_31,StructureFunction_index_32
K02812.01,0.0005629,1.0,1.0,0.29766524884349094,1.0990116207472318e-05,-0.00015320073950412757,0.4997099376409725,0.0002949577744659712,2.3159455928833457,0.1478129713423831,0.2682611506140918,0.3992673992673993,0.555052790346908,0.7698771816418877,2.158424074502167e-05,3.734710306280372e-06,2.818686789767897e-06,7.385704621386056e-06,0.0,-2.429085714520469,-2.924923536828935,-2.0062696039055554,1.578552916198534e-05,6.7782696876817e-07,4.836709790884469e-06,1.7731806548416083e-06,0.0,0.6390625927405783,2.1796722032107154,0.7275782194506286,1.532777993351851e-05,4.6791884815941666e-06,5.619057567625078e-06,1.661454325747745e-06,0.0,1.9029030580702546,2.0077661925074373,1.009091082609371,6.629999999999986e-05,-9.63855041627149e-09,0.13570096750873784,5.491870284703033e-06,52.35344414123868,0.00018529999999999998,0.9228166040547673,0.03333333333333333,3621.142857142857,1326.0,0.010211178402090527,0.0,0.018643442364185896,1.9913189827890778,0.0003706,0.009833559433768497,0.26557236116927896,1.0,1.1465852212648184,0.00028751832418112883,0.781922409616716,0.35450061313300824,1.8354076695663268,2.541282581971809,1.5001732551318856
K02603.01,0.0002195,1.0,1.0,0.3038794107145629,3.34879627376563e-05,0.00035863915676514764,0.0561660168842056,0.0002639136847007685,2.120955281626333,0.15087623220153343,0.27026286966046004,0.4033406352683461,0.5596933187294633,0.7743702081051477,1.053045568046671e-05,1.236091601216268e-06,1.0460670229028938e-06,2.0967571761157535e-06,0.0,-0.5177556053988823,-0.7991645722976584,-0.21391166139965961,9.97352730776704e-06,1.2617936645242003e-06,1.0028341378126356e-06,1.1779443763186348e-06,0.0,-0.5237475451823874,-0.22731674934387713,1.347989778770037,9.206107157244285e-06,1.1438156368475555e-06,1.4761387099518705e-06,1.824907859947761e-06,0.0,0.5358776735995675,-1.2818320525526257,-1.3234692694068568,1.7500000000000005e-05,-1.1465245430528524e-09,0.06169039311343823,1.8808854805408514e-06,59.77788988248383,7.359999999999999e-05,0.9056925966747909,-0.16666666666666666,-4027.666666666667,-1217.3333333333333,0.0004643993659555783,0.0,0.021246824129870535,1.9887170120013495,0.0001473,0.0054002528615293985,0.20531839601239582,1.0,0.9659777208283016,0.00011243536513733369,0.7856615567988808,0.43925087115167283,1.742340744645576,2.4099484830886095,1.5441486716267443
K00103.01,0.0009154,1.0,85.0,0.22768265991959394,-5.548072560280271e-06,-0.0004775323130155469,1.5524279553474427,0.043401996243460986,0.1437444401438419,0.10822067957617831,0.19948849104859337,0.30778224333211546,0.45436609426379243,0.6842528315674096,0.00011629514181390668,2.7946206395982356e-05,2.6599250605102114e-05,1.0761500475966599e-05,0.0,1.6959010665965644,0.9330909311882174,2.180716103535561,0.00011482851278297603,1.547576183662075e-05,2.0102449249760394e-05,1.6192512549388352e-05,0.0,-1.3958957394480769,-2.3358528462991015,0.31061557331734224,0.0001133350485040067,7.72442213565586e-06,2.3147773633537036e-06,1.5497369352817744e-06,0.0,0.44154491962500875,3.073281336720299,2.731854771497531,-9.259999999999996e-05,-2.3844437602839233e-08,0.07301938407469552,-8.612982940875153e-06,-50.037630747852695,0.0002107,0.8207317262468373,-0.03333333333333333,-1415.3157894736842,-720.2631578947368,0.0005239397533239018,0.0,0.047632749947314326,1.8916754728680478,0.00042115,0.032735533637593635,-0.43635575567344226,2.0,3.5793138958226622,0.00043097326003306525,0.7055617576393396,0.5047305904937114,2.2348395438787327,3.650083731437655,1.6690235672902582
K00793.01,0.0009477750000000001,1.0,1.0,0.29207797851865647,9.335334376022249e-05,0.0008800170188986253,0.08736530909366122,0.0013348648061341695,2.214482062070168,0.1469716494845361,0.2626932989690722,0.3921391752577319,0.5488402061855671,0.7616623711340207,3.7736985048071614e-05,7.699858847574028e-06,9.305023351686775e-06,1.86867001724893e-06,0.0,-1.2085176628467638,0.38560966591542817,-0.5019877579913022,2.9595304740996842e-05,1.026258758335919e-06,8.061305499225079e-06,3.8964529195937446e-06,0.0,-0.5330889815004122,0.6324252756053612,-0.9723797051015337,2.9048154625505197e-05,1.5182950452315397e-05,1.1583519771866458e-06,5.888365651864745e-06,0.0,-0.05804062252861497,1.3406886506284885,1.0808813132555952,8.370000000000014e-05,1.783646626770888e-09,0.31257524298184497,8.155843732538648e-06,58.98319893029885,0.0003043,0.971953188054883,-0.03333333333333333,inf,inf,0.020461854392357485,0.0,0.01691902024584924,2.0030719101933525,0.0006085999999999999,0.0053132062457125285,0.1537814048412493,1.0,1.746337932440313,0.00048105775332075816,0.7800659243529674,0.4205302965525241,1.65305646563805,2.230508244530701,1.4640186333874108
K05983.01,0.00440315,1.0,5.0,0.023594650429487878,-0.004789703281647198,0.0324085866914062,0.44026332514553546,0.01613930440996008,0.10832564580655449,0.08408562305357353,0.1531517325659321,0.23400480939803675,0.3408759411834273,0.5141719556904639,0.004514851075204176,0.004203426146805062,0.0038465765588703536,0.003363155832389932,0.0,0.08293918470113382,0.17862274965499525,0.26599708010516454,0.004205808676269754,0.003367039997328974,0.0022685272338948854,0.0012219134359575873,0.0,-1.385604903674714,0.36999452863004956,-1.0178753682250785,0.00410196194998759,0.003030559667358785,0.001728423260682519,0.000654628694240366,0.0,-0.9732353385326458,-1.940992746913968,0.23250450715021165,-0.07295739999999999,-4.718881035307517e-08,2.1840997631087116,-0.0021087306932384784,-7.274224473307095,0.0002973,0.9781139812671834,-0.16666666666666666,-139506.5,-2536.7000000000003,4.204807916162489,0.0,0.12886612848175616,1.443514394348847,0.0005935999999999999,0.007477284169982127,-7.152228176594493,1.0,55.93412883725519,0.015339380416369177,0.28183534907402025,0.650663397358205,2.553291702225651,4.111242282724544,1.6364808065432357
K01023.01,0.0010981250000000001,1.0,1.0,0.2867031926616896,6.49982592270977e-06,-0.0007182174512672448,0.4032823801614427,0.005184161919692055,1.696854055220001,0.14578929803092666,0.2616531316052954,0.39353654466570254,0.5485037267771722,0.7630993436422294,8.364081997741823e-05,1.2950360124256819e-05,1.1513607104498074e-05,5.200808588933568e-06,0.0,-1.1261233072301762,0.414584770407461,0.2415731930548048,7.937130449756195e-05,5.277559777436675e-06,4.28597574130341e-06,6.214838061723266e-06,0.0,0.3192631152045232,-0.9976374490872131,0.18714485664225633,7.356651379265414e-05,1.6771248602053205e-05,1.7830682076028382e-05,2.41860835574905e-05,0.0,-0.8908881565829602,-1.3566645337931833,1.1428093995643616,3.574999999999976e-05,1.0067470540853322e-10,0.20791245791313967,2.6212652687454415e-06,215.57729475569334,0.0003537,0.8639432553663723,-0.03333333333333333,inf,inf,0.005106841497402472,0.0,0.045781475575404545,1.9755232295482994,0.0007075,0.01199531116327086,-0.12573728500835105,2.0,1.8547322446481531,0.0005650852754731977,0.7687983736552346,0.5594647859236269,1.9586665019712362,2.880845099506082,1.8058840809570178
K00053.01,0.00258175,1.0,4.0,0.11618958963618028,-0.0013016156944615693,0.006820302041889201,0.104309526015057,0.011093354847718492,0.507671509713144,0.12091585896895632,0.21747436437701925,0.32850119398791966,0.4696165191740413,0.6883270122208176,0.0005825425501199233,0.000534468387803346,0.00025661484159716973,0.0005187861793844198,0.0,-0.20548284760552415,-0.5223410043067859,-0.7433449068988175,0.0004230421739111472,0.0002632955406952075,0.00025920347851903424,0.00017776404900157148,0.0,-0.5445474892442022,-1.1813702017507017,-1.778644782201693,0.0003670820431171224,0.0002571002046431476,0.00014908977027943288,6.989794296292713e-05,0.0,-0.507668345901383,-0.9427332983947123,-1.3794190585725827,-0.0024624499999999997,-5.993377003609043e-08,2.360302825660318,-0.00013577091614304555,-12.177269292076003,0.0005844,0.9871693429524474,-0.1,-30180.0625,-2224.6875,3.3886436663570922,0.0,0.06924249810233957,1.3546498720712141,0.0011692999999999999,0.023345403468691718,-1.9214580354104396,1.0,53.530140463128376,0.0016533190079057348,0.5541933908822712,0.8601976494699003,2.5368640080848506,4.565427073625114,1.8750326866000908
K00379.01,0.0003905,1.0,25.0,0.301952688439091,1.6938282784940983e-06,-0.00016000661541640412,1.4349021108678195,0.004641271615286703,1.304240851345819,0.14604810996563575,0.2669478288034989,0.39784442361761946,0.5534208059981256,0.7686660418619183,4.4161207998056766e-05,1.0665699686305607e-05,8.26952071190495e-07,2.8559793222813234e-06,0.0,-0.8897578072911507,0.6709679750770373,0.05130028390641295,3.888507005131301e-05,1.1802949480387242e-05,7.581995023670763e-06,2.0907018297513766e-06,0.0,-1.4337002533312786,-0.3881925813935694,-1.1239966826256416,3.278832988132302e-05,4.8274191983373615e-06,2.182619303181917e-06,1.082199625225629e-06,0.0,-0.31125912969053965,-1.8617748135784908,-0.1708679085471358,2.2300000000000098e-05,-1.9382724830936555e-09,0.07147750851465821,2.4304777722587865e-06,80.90370061266188,0.0001275,0.787439463553955,0.03333333333333333,1632.4444444444441,711.3333333333333,11.183822429118775,0.0,0.052933770487124804,1.977196150629098,0.00025469999999999996,0.014215408217834867,0.10320931335939049,2.0,0.5617112868186798,0.00019663464603255428,0.7840093122199385,0.5170181709074453,1.9578066682959412,2.9166529887789197,1.5351767504462077
K00379.02,0.000386,1.0,26.0,0.30224901308784746,2.2279551451889044e-06,-0.0001366171930968116,1.8949209511606329,0.0042426327256048614,1.4693900379906724,0.14637223974763405,0.26735015772870663,0.39842271293375386,0.5534700315457413,0.7681388012618297,4.380851927680694e-05,1.140753635232408e-05,1.251715444993481e-06,3.540938752737176e-06,0.0,-0.8461962473532473,-2.0673759283920314,-0.21541569825914297,3.9081653538572476e-05,1.0821581500127522e-05,6.2622121810920115e-06,1.9957834474317448e-06,0.0,-1.4896790452800006,-0.511175926468672,-1.6337487838890135,3.3331546109259786e-05,4.935254583017182e-06,2.9268855098344724e-06,1.43466311107229e-06,0.0,-0.5005310417496576,-1.8582163305291477,0.18056238259059,3.0300000000000045e-05,-9.529988508687485e-10,0.07148240222330636,4.221798882864584e-06,46.09385799241485,0.0001263,0.7912987927730184,0.03333333333333333,1047.5714285714287,452.8571428571429,11.183822429118775,0.0,0.05399794835707319,1.9716592371548596,0.00025259999999999996,0.014583776858507331,0.137189861714842,2.0,0.5646891143745463,0.0001945989981792958,0.7847140486355351,0.5127119779765935,1.9160319817518074,2.8235268855939624,1.524052006612093
K07632.01,0.0006280999999999999,1.0,1.0,0.2992595352302892,3.9956302298025965e-06,-0.00015573919697217472,1.2748760956005638,0.0006054302435692441,2.0867670918051653,0.14630395078342787,0.2645390752667499,0.39536672113813326,0.5507065269633759,0.7652600211477459,3.2228199621290306e-05,1.418559841091912e-05,4.804480083594652e-06,1.4893230924104393e-06,0.0,1.3249578714544403,1.2720329940986894,0.23926694416137,3.0762528882238414e-05,1.0494653975427105e-05,5.364841760699803e-07,6.540884206125777e-06,0.0,-1.9647904711714133,-0.1463380085081185,-2.5292477737651122,3.103261024896633e-05,2.0687429831943754e-06,5.570939811824805e-06,4.105793675132768e-06,0.0,2.7482858714040805,1.0849770326756276,0.04501319240334145,6.014999999999989e-05,-4.772437793492718e-09,0.13949288661209042,5.093933466834318e-06,62.62793737217318,0.0002058,0.8294136822987007,0.03333333333333333,-3748.833333333333,-1733.8333333333335,0.001571689373543188,0.0,0.020787542132876233,1.9884684658365848,0.0004113000000000001,0.008387493061741686,0.18079642401234752,2.0,0.748063523545512,0.00031902254613891667,0.7868709967984931,0.49166604778092976,2.2676109882898188,3.757437554641538,1.6864568737660404
K03674.01,0.0014297000000000001,1.0,4.0,0.08430723179314079,-9.247602716727535e-05,0.004726008843927536,0.10258130791218972,0.0008598178459970703,0.9003695559665085,0.14641319636844122,0.26375687310856305,0.3917991560462043,0.5484420953923532,0.7616469886194108,7.13687571091333e-05,5.0392454303428875e-05,5.302308066440506e-05,4.212824133769139e-05,0.0,-1.0862934971010367,0.769453165141106,-0.10523794515875046,7.109316951989146e-05,5.1853654126801356e-05,4.650080879435613e-05,4.2997086455106835e-05,0.0,-0.6239014886608905,-1.397649335442934,-1.961269682831334,7.04311360512369e-05,3.374952038158073e-05,2.1004514760160418e-05,9.642923997202079e-07,0.0,-0.8420848055623354,-1.5147719901023067,-1.691489065399897,0.00016849999999999984,6.428589590765673e-09,0.9088213128693426,-9.486311817342294e-06,-130.37921161858335,0.00045910000000000005,0.9990128331688055,-0.16666666666666666,60846.50000000001,2932.6250000000005,14.57677467692308,0.0,0.02212894629591709,2.0086234953004762,0.0009191,0.0063900478527165044,-20.35906936714318,1.0,660.6912490048677,0.0012368178559131388,0.4414859625123518,0.23349959736462905,1.9390267127561018,2.8405557857959387,1.5611593412042368
K07633.01,0.0011584,1.0,1.0,0.29603302706729573,6.911260929880444e-06,-0.00029585482010281695,1.8296848314787386,0.0015365512959801336,1.8345653083912827,0.1471836520827875,0.2652344773382237,0.39496987162693215,0.5487031700288185,0.7637411579774692,9.03604648621135e-05,2.9372583503654963e-05,9.540975196488226e-06,6.085171981246126e-06,0.0,-0.5596601457435981,-0.9150630100949777,-2.8090880511587244,8.623311274494021e-05,7.95906986639825e-06,7.324749850912236e-06,1.5875520962379535e-06,0.0,1.2516344949085223,2.1088848151873636,-0.4140352909326679,8.876801776928163e-05,9.627847534214688e-06,1.0870264138796369e-05,1.0616384835952076e-05,0.0,1.0960083901991193,0.04648228010412403,-1.219374452254549,0.0001042999999999999,-1.1281464171391615e-08,0.3565048866771387,1.2645429289793892e-05,46.40643925489733,0.00037650000000000004,0.9104792649615098,0.16666666666666666,10875.333333333332,3180.8333333333335,0.002918448234890191,0.0,0.028586240057415786,1.9922273878245285,0.0007538,0.011015082012846955,0.2076884850896308,3.0,1.042800110979405,0.0005868293461889197,0.7879998916137564,0.5542411523165097,2.143665841910104,3.3328294985309315,1.6057044913410305
K00378.01,0.00066415,1.0,1.0,0.2926295531792715,1.3347353183876836e-05,0.0006219699024527219,0.11370774656669286,0.0007915444428923965,2.104382248336206,0.14576271186440676,0.2654145671094824,0.3915712322491983,0.5486028401282639,0.7648190563444802,2.9032171707966943e-05,1.854756539528389e-05,1.7154018591991874e-05,1.1346743159364577e-05,0.0,-0.7287429386958655,-1.6203137557507739,0.6147996696402734,2.3866174781415904e-05,1.0617775230953802e-06,1.638807452319172e-06,2.7202495820993852e-06,0.0,0.11973123957972376,0.7220804407084017,0.7077224200160613,2.228171071398555e-05,1.0473361141460581e-05,4.861857415426507e-06,1.8671715968233812e-06,0.0,0.10583317957827965,0.6633603983868406,0.23782582327946433,3.0300000000000066e-05,-7.943499017469379e-09,0.2798404658788759,1.5176974531684082e-06,223.48576300408232,0.0002137,0.9776201635807739,-0.03333333333333333,-3381.4666666666662,-727.6666666666666,2.471615272142252,0.0,0.025336542840780574,1.9789091367323004,0.0004274,0.012069509906410179,0.27503803810817307,1.0,2.9075055715633504,0.0003391837733306942,0.778926956555627,0.44162077477094136,2.30290237504464,3.7852080242847506,1.7089313196883154
K03702.01,0.02351375,1.0,4.0,0.05362406216505895,-0.013593938247157069,0.04630758292061582,0.21124224797942448,0.018222013800495745,0.2266413094927338,0.06671156460856197,0.12274927887975401,0.1837342380692191,0.26042924126713857,0.38970989999618794,0.006301431598228928,0.005920625725308342,0.005649096778783929,0.005361011580855954,0.0,0.5484568582417513,1.1341882297636086,1.7209128454530722,0.005448551407505117,0.003785909496090696,0.0019170009925149863,0.0005853524691119177,0.0,-0.8321199316545984,-1.7058242637953556,0.5544467099713069,0.005241930564679821,0.003131994092373454,0.0010933332171252157,2.7913128012422008e-05,0.0,-0.575732141422125,-1.1543627053629892,-0.7930882350277891,-0.06767184999999999,-7.308775780838262e-07,3.1482322539909164,-0.0028716140742229366,-5.285536047621721,0.0021627,0.953610664523044,-0.16666666666666666,-1069.0288888888888,-131.16166666666663,2.4724773086375134,0.0,0.14263433690104702,0.4036309504547583,0.0043377,0.006521642253179208,-5.752162519873066,1.0,38.82101052014971,0.01517801970416321,0.3977181017323668,0.890223300331406,2.8591657989321453,4.859891034691879,1.7263687502076022
K06274.01,0.00126385,1.0,1.0,0.2988653825259596,1.1132566774141124e-06,0.0002906358327485743,2.084150938768108,0.0014435389988358557,1.9305774708513666,0.14784236547784765,0.2664522632362118,0.39600633610137764,0.5550808812941007,0.7656602505640092,9.427450323210815e-05,1.8563808337461218e-05,1.3772885462351962e-05,6.9830755191452966e-06,0.0,-2.17897609959194,-0.9169159367862542,-1.7587816705722275,8.856576821354722e-05,3.6560729550692856e-05,1.0028198222104681e-05,4.49755893646476e-06,0.0,2.68438837338348,0.5195420324922647,0.040130521827456134,7.78562440140397e-05,1.8977315676968952e-06,6.9637407786369385e-06,4.218048410243016e-06,0.0,-0.9051458660236513,-0.5952709039059594,0.02595175137960487,4.0900000000000005e-05,-1.0268185069012156e-08,0.2752879919346522,2.320194949322487e-06,276.83332657281613,0.0004125,0.8759836714420972,0.3,7739.875000000001,2604.125,0.0015715857919587819,0.0,0.025744179784885402,1.976974809535859,0.0008248999999999999,0.008725432418528462,0.08957707856493517,2.0,0.802439061996993,0.0006423072861183906,0.7856223566739405,0.5349301040913594,1.784316248362861,2.4229353010164436,1.4908593561673127
K02009.01,0.00043892499999999995,1.0,1.0,0.29791527607457197,2.3545695260940974e-06,-9.988552020998983e-05,0.980742011243853,0.0014902435616821123,2.2172566685462685,0.14852308972403275,0.2661212037165442,0.3988351130217723,0.555401469976425,0.7686867286090695,1.8121307756596515e-05,3.706002995497613e-06,2.4147639540678347e-06,2.588434570752685e-06,0.0,-0.5977657811310326,-1.5133984519863366,-0.39342631347473966,1.970204278832283e-05,3.7097140619480877e-06,2.346588429348625e-06,2.4129928139675104e-06,0.0,0.7692763711429582,0.40579944052070577,0.03696657846651641,1.6833174817888362e-05,7.938196286947807e-07,9.208457700716107e-07,5.454070421336597e-07,0.0,-0.6979628405225395,-0.8800602622057001,0.14731727367402714,3.194999999999999e-05,-4.2604534096707046e-09,0.08994406025678887,2.309225252635011e-06,96.58719936056572,0.00014380000000000003,0.8312196333493737,-0.16666666666666666,inf,inf,0.0025547459749095595,0.0,0.0208723741496815,1.9953362485763586,0.0002876,0.012868637648346228,0.1759876610111947,2.0,0.8298875768478022,0.00022304159984471052,0.782722117480019,0.44802961855125145,1.5283297519595822,1.9225776668699246,1.660495616641249
K03687.01,0.0111126,1.0,6.0,0.053500837520938024,-0.0034775580383808245,-0.019540085040848303,0.32097313051228465,0.01899624765478424,0.17908750781121088,0.11194916921077161,0.20513609892506218,0.3118773356593721,0.4450002993064641,0.6491871691594618,0.0024165464106539725,0.002170771926533551,0.0018492370524397495,0.0015309623049722483,0.0,-1.6318445416314264,-0.05720304520210713,-1.624447808109043,0.002203966307640051,0.001710300321110402,0.0010533382447125534,0.00045444819613228287,0.0,0.29033010727916475,0.6008632068756402,0.8723898940900298,0.002101044969647405,0.0014425859160018205,0.0006820781792330983,9.057736337765644e-05,0.0,-0.9558042274409988,-1.9428771653492443,0.024643010069985816,-0.03251045,-8.682195737994001e-07,1.4520465489486405,-0.001116202690117253,-7.130802027452917,0.0018248499999999998,0.9577889447236181,-0.1,-1447.0814393939393,-221.47159090909093,4.045738874630397,0.0,0.12555295855830254,0.7656210249229024,0.0036473,0.016680535282005086,-5.57551203011999,1.0,37.43571019517348,0.007959420405736509,0.42538322797441097,0.6842061845458013,2.9759487166678524,5.154582034631761,1.7965040775695964
K00380.01,0.0005791500000000001,1.0,24.0,0.27660763344560513,-1.551162295333852e-05,-0.000549431228175628,0.4843647420654932,0.012914241365929375,0.5914608211227159,0.14719626168224298,0.2635938827527612,0.3957094307561597,0.5493840271877655,0.7648683092608326,5.528989385647499e-05,1.4184434289030864e-05,7.174296607772358e-06,3.008461513639829e-06,0.0,-1.579152714399592,0.567634387086998,0.127719695093793,5.188495054296331e-05,5.564856061131159e-06,4.209980796368859e-06,2.4564133840493746e-06,0.0,1.0524142971029535,-0.45163125669007725,-0.046095942616602936,5.023106562886123e-05,4.285891492028846e-06,8.045753314640944e-06,5.46931916660918e-07,0.0,0.7722768656395094,0.25198604051978646,-1.7616535697918634,-5.735000000000007e-05,-1.613848271659521e-09,0.08377498837764304,-7.513283250810995e-06,-40.24769270724855,0.0001863,0.8355968770856939,0.03333333333333333,-952.7916666666665,-392.3333333333334,0.0018571336193387684,0.0,0.031868940697351696,1.958667992106933,0.0003725,0.012011135580079893,-0.5920138172786615,1.0,3.142042230419551,0.0003023923155011583,0.7600914320771958,0.40342094246807403,2.121206415610985,3.455265586123737,1.7364023633950556
K02156.01,0.0020814500000000003,1.0,1.0,0.29711314604997674,9.808017724193364e-06,-0.000679016970823278,1.65410494415665,0.0033681008257279445,1.6053021516157855,0.14894423705086327,0.2663905739617359,0.3969902006532898,0.5520298646756883,0.7660989267382176,0.00021998925805914065,5.4801059171579657e-05,2.1171579081847376e-05,2.7836856311824863e-05,0.0,-0.0456708924053727,0.34138076476874046,1.7896985859754992,0.00020126275044774899,3.000224644477738e-05,6.282896449868622e-06,1.3797751598542012e-05,0.0,0.34535297066626014,1.1169845926857127,-0.5086958807036676,0.00016736877192705267,3.1625949995038543e-05,4.05466340134786e-06,2.8415679615714967e-05,0.0,1.2450744829822442,0.6753034229489141,0.253455019067414,0.0001462000000000001,7.913747772462692e-09,0.45225383060693475,1.62234906099643e-05,65.21004399610327,0.00068035,0.8512338972528325,-0.03333333333333333,-3171.509090909091,-1246.8363636363638,0.0051068453028737465,0.0,0.049624653542926916,1.9586102303459263,0.001361175,0.012682027638474532,0.15787431863415402,3.0,0.850544927223035,0.00105793453644614,0.7823229955629741,0.6242169406302084,2.1331106289849258,3.3430344441420865,1.5826045290114223
K06276.01,0.0024488,1.0,53.0,0.25395002328108024,2.425175805672103e-06,-0.0007369025762195357,2.8929126728559824,0.013891475755882536,1.1629067082634865,0.13563396665374175,0.2464004135970014,0.3709448106501228,0.5211063719788032,0.7362802119684632,0.0002813951191462296,3.31858266811883e-05,3.819638338438971e-05,2.026739042693084e-05,0.0,1.049891826881577,1.1894309014933515,1.3607536694774245,0.00026892689009691995,2.3056744760933366e-05,1.9837830133627024e-05,5.809261280944669e-06,0.0,1.0505313731629928,2.4123371300991883,1.4350719237872473,0.0002605046162788863,0.00010247934631483096,4.341586059380782e-05,3.1133819293072365e-05,0.0,2.0529579776692475,1.5053119514760276,1.6302615248957384,3.0300000000000164e-05,-2.41931353855006e-08,3.6417724926045696,7.015821822132545e-06,178.23450699269648,0.0007174,0.9999379171193543,-0.1,139730.4,7737.0,0.002554648611578606,0.0,0.05319179932359554,1.9631677869133364,0.0014350749999999998,0.017444546870189342,2.856973912376259,3.0,156.04534554658287,0.0012504615436163956,0.7370140078116603,0.6016555236063954,2.273389913388224,3.8051456853113352,1.702766071378452
K06277.01,0.017904075,1.0,3.0,0.1129054777307209,-0.02672470488886441,0.03778792966545799,0.10861981659966409,0.018057990350455327,0.4148535929570323,0.02928802477395149,0.05436889186225352,0.08500872467946288,0.14259505762426633,0.5726251974260472,0.006418364521978484,0.005896570070445218,0.005138282262646306,0.004202874469779624,0.0,-0.09857523003932722,-0.20035715925196818,-0.2991245954896151,0.0032161345314867295,7.778259825986566e-05,1.7422526687714797e-05,6.254952463917439e-06,0.0,-0.5431762530803755,-0.5403538003164843,-1.706269185776919,0.0023194099907778705,8.900796529859012e-05,4.164857020160476e-05,1.7982030022922345e-05,0.0,-0.39683407810346183,-0.6008032595278214,-0.7758594008952558,-0.03327085,2.2737883176438681e-07,2.056613469197811,-0.0029028325437085987,-3.039598768454214,0.0011969,0.8649726191030236,0.3,-1988.7636363636361,-1054.4799999999998,0.6488635966745209,0.0,0.18492097610373245,0.16358980200450945,0.0024651000000000005,0.01890498788479071,-2.720605814765248,1.0,6.867915416902052,0.00882344622488547,0.6211265783500074,0.94707748944008,2.20166269341954,3.3135977486989767,1.5463317530582665
K00488.01,0.0007307749999999999,1.0,1.0,0.30029801632881137,1.4537553864813915e-05,-0.0002528262409221369,0.42363987392162006,0.0003259654787035887,2.225938382667223,0.14920292261707074,0.2665227499169711,0.3982065758884092,0.5547990700763865,0.7716705413483893,2.66914153960366e-05,4.164214303497424e-06,3.1045041082723454e-06,8.194056375237921e-06,0.0,-1.5786771508425614,0.15881144937269737,-0.2007089865831899,2.5823220879149447e-05,5.090115698627095e-06,5.089117075810951e-06,3.3030328787047844e-06,0.0,-1.7543101819760474,-2.3335292625506607,-0.6657418392253273,2.6221424147320485e-05,5.891025549590729e-06,1.116214334879052e-06,3.522550300173355e-06,0.0,-0.31590119793937255,0.34145242584134117,-1.7897477099514307,6.524999999999986e-05,-2.4086347915403793e-09,0.14686177111140014,6.158687486418527e-06,60.41880531036798,0.0002397,0.8491913202744233,-0.16666666666666666,-9543.333333333332,-4014.666666666667,0.0009730762110157332,0.0,0.0172395180489196,1.9826401663901778,0.00047960000000000006,0.00572866545876709,0.19094505118397836,2.0,0.8683912569808903,0.0003721005402093205,0.7832651631375604,0.46504956774211154,2.168385078127347,3.391801884093799,1.7089298941786262
K04655.01,0.0011297,1.0,1.0,0.2875413245588167,4.621506400571206e-06,0.00023318430220692674,1.730796509576078,0.0005587719434398622,2.1045582646384546,0.14738527214514408,0.26547491995731054,0.3969050160085379,0.5519210245464247,0.7666488794023479,6.321541388815371e-05,2.2129755717257294e-05,1.107305961007541e-05,1.5590194397552815e-05,0.0,1.789840061777427,-0.2879374517224418,0.5549514584281764,6.290311230903585e-05,2.8088242622691377e-05,4.604898398489136e-06,6.9994571583962635e-06,0.0,-0.6366323936931868,-0.4001630229003872,0.19288457330685527,6.158795531953586e-05,3.7828640723576706e-06,5.803672387024003e-06,3.7540364219137388e-06,0.0,-2.703253401983517,-1.0067330742704945,-1.7066247305642679,0.0001204999999999998,-1.6881196500164088e-08,1.6139081922313165,7.998887147092147e-06,73.95805867234473,0.00037190000000000004,0.9999068742336525,0.03333333333333333,-35818.99999999999,-2082.222222222222,0.006813657709015618,0.0,0.020019142441814027,1.9836149444156723,0.0007437000000000001,0.009566024003739201,2.8368615780281954,2.0,139.3688081632799,0.0005915821649381052,0.7656602674642939,0.45397257539821506,1.8092329024583276,2.591274055760755,1.5988163464132092
